idx	x	y	z	min_dist	nearest_el	V_R	V_TS	Dv
320	63.2108	23.7430	54.7110	8.129	O	-0.10067782	-0.09939766	0.00128016
321	63.2108	23.7430	55.4110	8.087	O	-0.10058844	-0.09947198	0.00111646
322	63.2108	23.7430	56.1110	8.106	O	-0.10002173	-0.09908341	0.00093832
323	63.2108	23.7430	56.8110	8.185	O	-0.09900811	-0.09825375	0.00075437
324	63.2108	23.7430	57.5110	8.322	O	-0.09759564	-0.09702283	0.00057281
325	63.2108	23.7430	58.2110	8.515	O	-0.09584438	-0.09544370	0.00040069
326	63.2108	23.7430	58.9110	8.735	H	-0.09381999	-0.09357667	0.00024333
327	63.2108	23.7430	59.6110	8.956	H	-0.09158783	-0.09148363	0.00010420
328	63.9108	23.7430	51.2110	8.953	O	-0.09273658	-0.09109055	0.00164604
329	63.9108	23.7430	51.9110	8.812	O	-0.09467122	-0.09303432	0.00163690
330	63.9108	23.7430	52.6110	8.724	O	-0.09629147	-0.09469474	0.00159674
331	63.9108	23.7430	53.3110	8.535	O	-0.09754000	-0.09601579	0.00152421
332	63.9108	23.7430	54.0110	8.380	O	-0.09837014	-0.09694966	0.00142047
333	63.9108	23.7430	54.7110	8.280	O	-0.09875063	-0.09746140	0.00128922
334	63.9108	23.7430	55.4110	8.239	O	-0.09866915	-0.09753283	0.00113632
335	63.9108	23.7430	56.1110	8.258	O	-0.09813391	-0.09716483	0.00096908
336	63.9108	23.7430	56.8110	8.335	O	-0.09717286	-0.09637746	0.00079540
337	63.9108	23.7430	57.5110	8.470	O	-0.09583039	-0.09520752	0.00062287
338	63.9108	23.7430	58.2110	8.659	O	-0.09416228	-0.09370423	0.00045805
339	63.9108	23.7430	58.9110	8.900	O	-0.09222988	-0.09192384	0.00030603
340	64.6108	23.7430	52.6110	8.940	O	-0.09415051	-0.09259407	0.00155644
341	64.6108	23.7430	53.3110	8.736	O	-0.09532436	-0.09383414	0.00149022
342	64.6108	23.7430	54.0110	8.584	O	-0.09610556	-0.09471028	0.00139528
343	64.6108	23.7430	54.7110	8.487	O	-0.09646568	-0.09519084	0.00127484
344	64.6108	23.7430	55.4110	8.447	O	-0.09639344	-0.09525938	0.00113405
345	64.6108	23.7430	56.1110	8.465	O	-0.09589606	-0.09491667	0.00097939
346	64.6108	23.7430	56.8110	8.541	O	-0.09499861	-0.09418070	0.00081791
347	64.6108	23.7430	57.5110	8.672	O	-0.09374112	-0.09308467	0.00065644
348	64.6108	23.7430	58.2110	8.857	O	-0.09217415	-0.09167313	0.00050102
349	65.3108	23.7430	53.3110	8.987	O	-0.09283894	-0.09140256	0.00143638
350	65.3108	23.7430	54.0110	8.839	O	-0.09356577	-0.09221556	0.00135021
351	65.3108	23.7430	54.7110	8.745	O	-0.09390310	-0.09266221	0.00124089
352	65.3108	23.7430	55.4110	8.706	O	-0.09384085	-0.09272801	0.00111284
353	65.3108	23.7430	56.1110	8.724	O	-0.09338531	-0.09241363	0.00097168
354	65.3108	23.7430	56.8110	8.797	O	-0.09255846	-0.09173490	0.00082355
355	65.3108	23.7430	57.5110	8.925	O	-0.09139561	-0.09072110	0.00067452
356	50.6108	24.4430	55.4110	8.998	H	-0.07768697	-0.07799649	-0.00030952
357	51.3108	24.4430	52.6110	8.996	H	-0.07904082	-0.07909622	-0.00005540
358	51.3108	24.4430	53.3110	8.829	H	-0.07969566	-0.07981403	-0.00011837
359	51.3108	24.4430	54.0110	8.715	H	-0.08014356	-0.08032646	-0.00018290
360	51.3108	24.4430	54.7110	8.656	H	-0.08038065	-0.08062826	-0.00024760
361	51.3108	24.4430	55.4110	8.653	H	-0.08040816	-0.08071933	-0.00031117
362	51.3108	24.4430	56.1110	8.707	H	-0.08023132	-0.08060371	-0.00037239
363	51.3108	24.4430	56.8110	8.816	H	-0.07985822	-0.08028836	-0.00043014
364	51.3108	24.4430	57.5110	8.979	H	-0.07929887	-0.07978219	-0.00048332
365	52.0108	24.4430	51.9110	8.933	H	-0.08082549	-0.08077467	0.00005082
366	52.0108	24.4430	52.6110	8.708	H	-0.08175742	-0.08177345	-0.00001603
367	52.0108	24.4430	53.3110	8.535	H	-0.08246978	-0.08255674	-0.00008696
368	52.0108	24.4430	54.0110	8.416	H	-0.08295143	-0.08311166	-0.00016023
369	52.0108	24.4430	54.7110	8.355	H	-0.08319829	-0.08343234	-0.00023405
370	52.0108	24.4430	55.4110	8.353	H	-0.08321258	-0.08351932	-0.00030674
371	52.0108	24.4430	56.1110	8.408	H	-0.08300137	-0.08337814	-0.00037677
372	52.0108	24.4430	56.8110	8.522	H	-0.08257499	-0.08301772	-0.00044274
373	52.0108	24.4430	57.5110	8.690	H	-0.08194576	-0.08244909	-0.00050332
374	52.0108	24.4430	58.2110	8.910	H	-0.08112741	-0.08168472	-0.00055731
375	52.7108	24.4430	51.2110	8.978	H	-0.08227519	-0.08209793	0.00017725
376	52.7108	24.4430	51.9110	8.698	H	-0.08351763	-0.08340688	0.00011075
377	52.7108	24.4430	52.6110	8.467	H	-0.08453750	-0.08450071	0.00003679
378	52.7108	24.4430	53.3110	8.289	H	-0.08531341	-0.08535621	-0.00004280
379	52.7108	24.4430	54.0110	8.167	H	-0.08583214	-0.08595803	-0.00012589
380	52.7108	24.4430	54.7110	8.104	H	-0.08608918	-0.08629936	-0.00021018
381	52.7108	24.4430	55.4110	8.102	H	-0.08608777	-0.08638127	-0.00029350
382	52.7108	24.4430	56.1110	8.159	H	-0.08583712	-0.08621098	-0.00037385
383	52.7108	24.4430	56.8110	8.276	H	-0.08535028	-0.08579976	-0.00044948
384	52.7108	24.4430	57.5110	8.449	H	-0.08464245	-0.08516122	-0.00051877
385	52.7108	24.4430	58.2110	8.641	H	-0.08373014	-0.08431041	-0.00058027
386	52.7108	24.4430	58.9110	8.797	H	-0.08263098	-0.08326368	-0.00063270
387	53.4108	24.4430	51.2110	8.801	H	-0.08488227	-0.08462388	0.00025838
388	53.4108	24.4430	51.9110	8.515	H	-0.08624351	-0.08605634	0.00018717
389	53.4108	24.4430	52.6110	8.279	H	-0.08736008	-0.08725389	0.00010619
390	53.4108	24.4430	53.3110	8.097	H	-0.08820631	-0.08818884	0.00001747
391	53.4108	24.4430	54.0110	7.972	H	-0.08876629	-0.08884267	-0.00007639
392	53.4108	24.4430	54.7110	7.908	H	-0.08903462	-0.08920713	-0.00017251
393	53.4108	24.4430	55.4110	7.905	H	-0.08901552	-0.08928358	-0.00026806
394	53.4108	24.4430	56.1110	7.964	H	-0.08872054	-0.08908100	-0.00036046
395	53.4108	24.4430	56.8110	8.083	H	-0.08816591	-0.08861335	-0.00044744
396	53.4108	24.4430	57.5110	8.210	H	-0.08737032	-0.08789733	-0.00052701
397	53.4108	24.4430	58.2110	8.315	H	-0.08635375	-0.08695115	-0.00059740
398	53.4108	24.4430	58.9110	8.476	H	-0.08513716	-0.08579426	-0.00065710
399	53.4108	24.4430	59.6110	8.691	H	-0.08374271	-0.08444772	-0.00070501
400	53.4108	24.4430	60.3110	8.956	H	-0.08219392	-0.08293446	-0.00074054
401	54.1108	24.4430	51.2110	8.677	H	-0.08748513	-0.08712775	0.00035738
402	54.1108	24.4430	51.9110	8.387	H	-0.08897471	-0.08869217	0.00028255
403	54.1108	24.4430	52.6110	8.147	H	-0.09019676	-0.09000166	0.00019510
404	54.1108	24.4430	53.3110	7.962	H	-0.09112055	-0.09102335	0.00009720
405	54.1108	24.4430	54.0110	7.835	H	-0.09172668	-0.09173478	-0.00000811
406	54.1108	24.4430	54.7110	7.769	H	-0.09200829	-0.09212558	-0.00011729
407	54.1108	24.4430	55.4110	7.766	H	-0.09197027	-0.09219698	-0.00022671
408	54.1108	24.4430	56.1110	7.826	H	-0.09162659	-0.09195960	-0.00033302
409	54.1108	24.4430	56.8110	7.879	H	-0.09099708	-0.09143035	-0.00043326
410	54.1108	24.4430	57.5110	7.927	H	-0.09010462	-0.09062955	-0.00052492
411	54.1108	24.4430	58.2110	8.036	H	-0.08897344	-0.08957926	-0.00060582
412	54.1108	24.4430	58.9110	8.203	H	-0.08762860	-0.08830276	-0.00067416
413	54.1108	24.4430	59.6110	8.425	H	-0.08609615	-0.08682482	-0.00072867
414	54.1108	24.4430	60.3110	8.697	H	-0.08440322	-0.08517198	-0.00076876
415	54.8108	24.4430	50.5110	8.944	O	-0.08817804	-0.08764263	0.00053541
416	54.8108	24.4430	51.2110	8.608	H	-0.09004925	-0.08957390	0.00047534
417	54.8108	24.4430	51.9110	8.316	H	-0.09167547	-0.09127698	0.00039849
418	54.8108	24.4430	52.6110	8.074	H	-0.09301110	-0.09270544	0.00030566
419	54.8108	24.4430	53.3110	7.887	H	-0.09401959	-0.09382056	0.00019903
420	54.8108	24.4430	54.0110	7.759	H	-0.09467721	-0.09459521	0.00008201
421	54.8108	24.4430	54.7110	7.692	H	-0.09497490	-0.09501606	-0.00004116
422	54.8108	24.4430	55.4110	7.689	H	-0.09491767	-0.09508361	-0.00016594
423	54.8108	24.4430	56.1110	7.664	H	-0.09452184	-0.09480984	-0.00028800
424	54.8108	24.4430	56.8110	7.649	H	-0.09381116	-0.09421468	-0.00040352
425	54.8108	24.4430	57.5110	7.698	H	-0.09281335	-0.09332260	-0.00050925
426	54.8108	24.4430	58.2110	7.809	H	-0.09155776	-0.09216023	-0.00060246
427	54.8108	24.4430	58.9110	7.981	H	-0.09007451	-0.09075550	-0.00068099
428	54.8108	24.4430	59.6110	8.209	H	-0.08839431	-0.08913768	-0.00074337
429	54.8108	24.4430	60.3110	8.489	H	-0.08654856	-0.08733758	-0.00078901
430	54.8108	24.4430	61.0110	8.816	H	-0.08456910	-0.08538738	-0.00081828
431	55.5108	24.4430	50.5110	8.881	O	-0.09050421	-0.08983531	0.00066890
432	55.5108	24.4430	51.2110	8.595	O	-0.09253386	-0.09192175	0.00061211
433	55.5108	24.4430	51.9110	8.303	H	-0.09430290	-0.09376767	0.00053523
434	55.5108	24.4430	52.6110	8.061	H	-0.09575870	-0.09532010	0.00043860
435	55.5108	24.4430	53.3110	7.873	H	-0.09685820	-0.09653399	0.00032421
436	55.5108	24.4430	54.0110	7.745	H	-0.09757252	-0.09737678	0.00019574
437	55.5108	24.4430	54.7110	7.679	H	-0.09788956	-0.09783145	0.00005811
438	55.5108	24.4430	55.4110	7.572	H	-0.09781381	-0.09789696	-0.00008315
439	55.5108	24.4430	56.1110	7.492	H	-0.09736359	-0.09758618	-0.00022258
440	55.5108	24.4430	56.8110	7.477	H	-0.09656676	-0.09692203	-0.00035527
441	55.5108	24.4430	57.5110	7.527	H	-0.09545646	-0.09593348	-0.00047702
442	55.5108	24.4430	58.2110	7.641	H	-0.09406810	-0.09465249	-0.00058438
443	55.5108	24.4430	58.9110	7.817	H	-0.09243780	-0.09311252	-0.00067472
444	55.5108	24.4430	59.6110	8.049	H	-0.09060183	-0.09134817	-0.00074633
445	55.5108	24.4430	60.3110	8.334	H	-0.08859654	-0.08939520	-0.00079865
446	55.5108	24.4430	61.0110	8.667	H	-0.08645793	-0.08729020	-0.00083227
447	56.2108	24.4430	50.5110	8.873	O	-0.09270272	-0.09188568	0.00081704
448	56.2108	24.4430	51.2110	8.587	O	-0.09489276	-0.09412684	0.00076592
449	56.2108	24.4430	51.9110	8.349	O	-0.09680782	-0.09611654	0.00069128
450	56.2108	24.4430	52.6110	8.108	H	-0.09838793	-0.09779517	0.00059277
451	56.2108	24.4430	53.3110	7.922	H	-0.09958306	-0.09911100	0.00047205
452	56.2108	24.4430	54.0110	7.795	H	-0.10035845	-0.10002552	0.00033293
453	56.2108	24.4430	54.7110	7.610	H	-0.10069812	-0.10051719	0.00018093
454	56.2108	24.4430	55.4110	7.464	H	-0.10060530	-0.10058269	0.00002261
455	56.2108	24.4430	56.1110	7.383	H	-0.10009984	-0.10023515	-0.00013531
456	56.2108	24.4430	56.8110	7.368	H	-0.09921366	-0.09950031	-0.00028664
457	56.2108	24.4430	57.5110	7.418	H	-0.09798585	-0.09841191	-0.00042605
458	56.2108	24.4430	58.2110	7.534	H	-0.09645868	-0.09700788	-0.00054920
459	56.2108	24.4430	58.9110	7.712	H	-0.09467522	-0.09532805	-0.00065283
460	56.2108	24.4430	59.6110	7.948	H	-0.09267824	-0.09341324	-0.00073500
461	56.2108	24.4430	60.3110	8.237	H	-0.09050963	-0.09130481	-0.00079517
462	56.2108	24.4430	61.0110	8.573	H	-0.08820996	-0.08904416	-0.00083420
463	56.2108	24.4430	61.7110	8.951	H	-0.08581767	-0.08667176	-0.00085409
464	56.9108	24.4430	50.5110	8.920	O	-0.09472692	-0.09375042	0.00097650
465	56.9108	24.4430	51.2110	8.635	O	-0.09707520	-0.09614185	0.00093335
466	56.9108	24.4430	51.9110	8.399	O	-0.09913571	-0.09827251	0.00086320
467	56.9108	24.4430	52.6110	8.216	H	-0.10084107	-0.10007617	0.00076490
468	56.9108	24.4430	53.3110	7.917	H	-0.10213392	-0.10149430	0.00063962
469	56.9108	24.4430	54.0110	7.665	H	-0.10297315	-0.10248202	0.00049113
470	56.9108	24.4430	54.7110	7.471	H	-0.10333819	-0.10301269	0.00032550
471	56.9108	24.4430	55.4110	7.339	H	-0.10323022	-0.10307994	0.00015028
472	56.9108	24.4430	56.1110	7.272	H	-0.10267006	-0.10269659	-0.00002652
473	56.9108	24.4430	56.8110	7.272	H	-0.10169357	-0.10189086	-0.00019729
474	56.9108	24.4430	57.5110	7.339	H	-0.10034602	-0.10070143	-0.00035540
475	56.9108	24.4430	58.2110	7.471	H	-0.09867725	-0.09917271	-0.00049546
476	56.9108	24.4430	58.9110	7.666	H	-0.09673816	-0.09735170	-0.00061354
477	56.9108	24.4430	59.6110	7.907	H	-0.09457874	-0.09528614	-0.00070739
478	56.9108	24.4430	60.3110	8.197	H	-0.09224706	-0.09302357	-0.00077652
479	56.9108	24.4430	61.0110	8.535	H	-0.08978845	-0.09061051	-0.00082206
480	56.9108	24.4430	61.7110	8.915	H	-0.08724485	-0.08809128	-0.00084644
481	57.6108	24.4430	51.2110	8.740	O	-0.09902681	-0.09791744	0.00110937
482	57.6108	24.4430	51.9110	8.389	H	-0.10122773	-0.10018195	0.00104579
483	57.6108	24.4430	52.6110	8.031	H	-0.10305529	-0.10210556	0.00094973
484	57.6108	24.4430	53.3110	7.720	H	-0.10444476	-0.10362296	0.00082180
485	57.6108	24.4430	54.0110	7.462	H	-0.10534836	-0.10468273	0.00066563
486	57.6108	24.4430	54.7110	7.262	H	-0.10574041	-0.10525269	0.00048772
487	57.6108	24.4430	55.4110	7.126	H	-0.10561941	-0.10532287	0.00029654
488	57.6108	24.4430	56.1110	7.057	H	-0.10500657	-0.10490518	0.00010138
489	57.6108	24.4430	56.8110	7.057	H	-0.10394134	-0.10403004	-0.00008869
490	57.6108	24.4430	57.5110	7.126	H	-0.10247536	-0.10274103	-0.00026567
491	57.6108	24.4430	58.2110	7.262	H	-0.10066644	-0.10108947	-0.00042303
492	57.6108	24.4430	58.9110	7.462	H	-0.09857391	-0.09913005	-0.00055614
493	57.6108	24.4430	59.6110	7.720	H	-0.09625561	-0.09691802	-0.00066241
494	57.6108	24.4430	60.3110	8.031	H	-0.09376610	-0.09450747	-0.00074138
495	57.6108	24.4430	61.0110	8.389	H	-0.09115563	-0.09195009	-0.00079447
496	57.6108	24.4430	61.7110	8.789	H	-0.08846944	-0.08929394	-0.00082450
497	58.3108	24.4430	50.5110	8.789	O	-0.09805214	-0.09674283	0.00130932
498	58.3108	24.4430	51.2110	8.588	O	-0.10069055	-0.09940300	0.00128755
499	58.3108	24.4430	51.9110	8.262	H	-0.10302164	-0.10178943	0.00123221
500	58.3108	24.4430	52.6110	7.899	H	-0.10496369	-0.10382345	0.00114024
501	58.3108	24.4430	53.3110	7.582	H	-0.10644483	-0.10543323	0.00101159
502	58.3108	24.4430	54.0110	7.319	H	-0.10741056	-0.10656084	0.00084972
503	58.3108	24.4430	54.7110	7.116	H	-0.10782983	-0.10716840	0.00066143
504	58.3108	24.4430	55.4110	6.976	H	-0.10769797	-0.10724195	0.00045602
505	58.3108	24.4430	56.1110	6.906	H	-0.10703607	-0.10679206	0.00024401
506	58.3108	24.4430	56.8110	6.906	H	-0.10588679	-0.10585096	0.00003584
507	58.3108	24.4430	57.5110	6.977	H	-0.10430796	-0.10446709	-0.00015913
508	58.3108	24.4430	58.2110	7.116	H	-0.10236552	-0.10269880	-0.00033328
509	58.3108	24.4430	58.9110	7.319	H	-0.10012754	-0.10060877	-0.00048123
510	58.3108	24.4430	59.6110	7.583	H	-0.09765991	-0.09826003	-0.00060012
511	58.3108	24.4430	60.3110	7.899	H	-0.09502379	-0.09571329	-0.00068949
512	58.3108	24.4430	61.0110	8.263	H	-0.09227423	-0.09302523	-0.00075100
513	58.3108	24.4430	61.7110	8.668	H	-0.08945945	-0.09024723	-0.00078778
514	59.0108	24.4430	49.8110	8.813	O	-0.09626706	-0.09481799	0.00144906
515	59.0108	24.4430	50.5110	8.556	O	-0.09924971	-0.09777989	0.00146982
516	59.0108	24.4430	51.2110	8.350	O	-0.10200819	-0.10054788	0.00146032
517	59.0108	24.4430	51.9110	8.194	H	-0.10445320	-0.10303881	0.00141440
518	59.0108	24.4430	52.6110	7.827	H	-0.10649670	-0.10516865	0.00132805
519	59.0108	24.4430	53.3110	7.508	H	-0.10806010	-0.10685955	0.00120055
520	59.0108	24.4430	54.0110	7.242	H	-0.10908254	-0.10804742	0.00103512
521	59.0108	24.4430	54.7110	7.036	H	-0.10952759	-0.10868875	0.00083884
522	59.0108	24.4430	55.4110	6.895	H	-0.10938718	-0.10876546	0.00062172
523	59.0108	24.4430	56.1110	6.824	H	-0.10868179	-0.10828647	0.00039532
524	59.0108	24.4430	56.8110	6.824	H	-0.10745682	-0.10728549	0.00017133
525	59.0108	24.4430	57.5110	6.896	H	-0.10577587	-0.10581553	-0.00003966
526	59.0108	24.4430	58.2110	7.036	H	-0.10371278	-0.10394184	-0.00022906
527	59.0108	24.4430	58.9110	7.242	H	-0.10134413	-0.10173501	-0.00039088
528	59.0108	24.4430	59.6110	7.508	H	-0.09874371	-0.09926566	-0.00052195
529	59.0108	24.4430	60.3110	7.828	H	-0.09597898	-0.09660081	-0.00062183
530	59.0108	24.4430	61.0110	8.195	H	-0.09310935	-0.09380166	-0.00069231
531	59.0108	24.4430	61.7110	8.603	H	-0.09018562	-0.09092235	-0.00073673
532	59.7108	24.4430	49.1110	8.948	O	-0.09378229	-0.09225813	0.00152416
533	59.7108	24.4430	49.8110	8.638	O	-0.09699423	-0.09541205	0.00158218
534	59.7108	24.4430	50.5110	8.376	O	-0.10007019	-0.09845360	0.00161659
535	59.7108	24.4430	51.2110	8.165	O	-0.10292307	-0.10130367	0.00161940
536	59.7108	24.4430	51.9110	8.010	O	-0.10545910	-0.10387563	0.00158347
537	59.7108	24.4430	52.6110	7.818	H	-0.10758494	-0.10608106	0.00150388
538	59.7108	24.4430	53.3110	7.498	H	-0.10921624	-0.10783697	0.00137928
539	59.7108	24.4430	54.0110	7.232	H	-0.11028642	-0.10907378	0.00121264
540	59.7108	24.4430	54.7110	7.026	H	-0.11075404	-0.10974283	0.00101121
541	59.7108	24.4430	55.4110	6.885	H	-0.11060763	-0.10982205	0.00078558
542	59.7108	24.4430	56.1110	6.813	H	-0.10986670	-0.10931854	0.00054817
543	59.7108	24.4430	56.8110	6.814	H	-0.10857876	-0.10826710	0.00031167
544	59.7108	24.4430	57.5110	6.885	H	-0.10681245	-0.10672482	0.00008763
545	59.7108	24.4430	58.2110	7.026	H	-0.10464868	-0.10476325	-0.00011457
546	59.7108	24.4430	58.9110	7.232	H	-0.10217184	-0.10246029	-0.00028846
547	59.7108	24.4430	59.6110	7.498	H	-0.09946281	-0.09989344	-0.00043063
548	59.7108	24.4430	60.3110	7.818	H	-0.09659467	-0.09713526	-0.00054059
549	59.7108	24.4430	61.0110	8.186	H	-0.09363052	-0.09425071	-0.00062019
550	59.7108	24.4430	61.7110	8.595	H	-0.09062309	-0.09129591	-0.00067282
551	60.4108	24.4430	49.1110	8.832	O	-0.09406850	-0.09244350	0.00162500
552	60.4108	24.4430	49.8110	8.518	O	-0.09733496	-0.09563955	0.00169541
553	60.4108	24.4430	50.5110	8.251	O	-0.10047005	-0.09872793	0.00174213
554	60.4108	24.4430	51.2110	8.037	O	-0.10338460	-0.10162816	0.00175644
555	60.4108	24.4430	51.9110	7.879	O	-0.10598184	-0.10425146	0.00173038
556	60.4108	24.4430	52.6110	7.782	O	-0.10816461	-0.10650633	0.00165828
557	60.4108	24.4430	53.3110	7.554	H	-0.10984417	-0.10830597	0.00153820
558	60.4108	24.4430	54.0110	7.290	H	-0.11094936	-0.10957650	0.00137286
559	60.4108	24.4430	54.7110	7.085	H	-0.11143451	-0.11026493	0.00116958
560	60.4108	24.4430	55.4110	6.945	H	-0.11128499	-0.11034570	0.00093928
561	60.4108	24.4430	56.1110	6.875	H	-0.11051911	-0.10982411	0.00069500
562	60.4108	24.4430	56.8110	6.875	H	-0.10918570	-0.10873558	0.00045012
563	60.4108	24.4430	57.5110	6.946	H	-0.10735727	-0.10714042	0.00021686
564	60.4108	24.4430	58.2110	7.085	H	-0.10512041	-0.10511533	0.00000508
565	60.4108	24.4430	58.9110	7.290	H	-0.10256582	-0.10274420	-0.00017838
566	60.4108	24.4430	59.6110	7.554	H	-0.09978017	-0.10011012	-0.00032996
567	60.4108	24.4430	60.3110	7.872	H	-0.09684091	-0.09728996	-0.00044905
568	60.4108	24.4430	61.0110	8.237	H	-0.09381395	-0.09435137	-0.00053742
569	60.4108	24.4430	61.7110	8.643	H	-0.09075325	-0.09135167	-0.00059842
570	61.1108	24.4430	49.1110	8.770	O	-0.09398137	-0.09227861	0.00170277
571	61.1108	24.4430	49.8110	8.453	O	-0.09726289	-0.09547992	0.00178297
572	61.1108	24.4430	50.5110	8.185	O	-0.10041716	-0.09857743	0.00183973
573	61.1108	24.4430	51.2110	7.969	O	-0.10335446	-0.10149059	0.00186387
574	61.1108	24.4430	51.9110	7.810	O	-0.10597685	-0.10412996	0.00184689
575	61.1108	24.4430	52.6110	7.711	O	-0.10818528	-0.10640273	0.00178255
576	61.1108	24.4430	53.3110	7.625	O	-0.10988852	-0.10822005	0.00166846
577	61.1108	24.4430	54.0110	7.413	H	-0.11101241	-0.10950535	0.00150705
578	61.1108	24.4430	54.7110	7.212	H	-0.11150823	-0.11020270	0.00130553
579	61.1108	24.4430	55.4110	7.075	H	-0.11135881	-0.11028388	0.00107493
580	61.1108	24.4430	56.1110	7.005	H	-0.11058110	-0.10975259	0.00082851
581	61.1108	24.4430	56.8110	7.005	H	-0.10922430	-0.10864432	0.00057998
582	61.1108	24.4430	57.5110	7.075	H	-0.10736314	-0.10702128	0.00034187
583	61.1108	24.4430	58.2110	7.212	H	-0.10508784	-0.10496354	0.00012430
584	61.1108	24.4430	58.9110	7.413	H	-0.10249324	-0.10255895	-0.00006572
585	61.1108	24.4430	59.6110	7.673	H	-0.09966980	-0.09989427	-0.00022447
586	61.1108	24.4430	60.3110	7.986	H	-0.09669784	-0.09704906	-0.00035122
587	61.1108	24.4430	61.0110	8.346	H	-0.09364488	-0.09409242	-0.00044754
588	61.1108	24.4430	61.7110	8.748	H	-0.09056542	-0.09108199	-0.00051657
589	61.8108	24.4430	49.1110	8.763	O	-0.09351235	-0.09175842	0.00175393
590	61.8108	24.4430	49.8110	8.447	O	-0.09676637	-0.09492575	0.00184062
591	61.8108	24.4430	50.5110	8.178	O	-0.09989620	-0.09799180	0.00190439
592	61.8108	24.4430	51.2110	7.962	O	-0.10281323	-0.10087726	0.00193597
593	61.8108	24.4430	51.9110	7.803	O	-0.10542039	-0.10349377	0.00192662
594	61.8108	24.4430	52.6110	7.704	O	-0.10761903	-0.10574917	0.00186986
595	61.8108	24.4430	53.3110	7.595	O	-0.10931766	-0.10755468	0.00176298
596	61.8108	24.4430	54.0110	7.419	O	-0.11044118	-0.10883311	0.00160807
597	61.8108	24.4430	54.7110	7.307	O	-0.11093941	-0.10952735	0.00141206
598	61.8108	24.4430	55.4110	7.261	O	-0.11079346	-0.10960774	0.00118572
599	61.8108	24.4430	56.1110	7.202	H	-0.11001889	-0.10907672	0.00094217
600	61.8108	24.4430	56.8110	7.202	H	-0.10866417	-0.10796915	0.00069501
601	61.8108	24.4430	57.5110	7.270	H	-0.10680423	-0.10634747	0.00045675
602	61.8108	24.4430	58.2110	7.404	H	-0.10453026	-0.10429275	0.00023751
603	61.8108	24.4430	58.9110	7.600	H	-0.10193852	-0.10189420	0.00004431
604	61.8108	24.4430	59.6110	7.853	H	-0.09912087	-0.09923987	-0.00011900
605	61.8108	24.4430	60.3110	8.159	H	-0.09615860	-0.09641009	-0.00025148
606	61.8108	24.4430	61.0110	8.512	H	-0.09311964	-0.09347408	-0.00035444
607	61.8108	24.4430	61.7110	8.906	H	-0.09005832	-0.09048900	-0.00043069
608	62.5108	24.4430	49.1110	8.813	O	-0.09266772	-0.09089091	0.00177681
609	62.5108	24.4430	49.8110	8.498	O	-0.09585150	-0.09398522	0.00186628
610	62.5108	24.4430	50.5110	8.231	O	-0.09891274	-0.09697911	0.00193363
611	62.5108	24.4430	51.2110	8.016	O	-0.10176563	-0.09979586	0.00196977
612	62.5108	24.4430	51.9110	7.858	O	-0.10431603	-0.10234987	0.00196616
613	62.5108	24.4430	52.6110	7.760	O	-0.10646807	-0.10455172	0.00191635
614	62.5108	24.4430	53.3110	7.629	O	-0.10813245	-0.10631495	0.00181750
615	62.5108	24.4430	54.0110	7.455	O	-0.10923541	-0.10756405	0.00167136
616	62.5108	24.4430	54.7110	7.343	O	-0.10972707	-0.10824271	0.00148436
617	62.5108	24.4430	55.4110	7.297	O	-0.10958791	-0.10832122	0.00126669
618	62.5108	24.4430	56.1110	7.318	O	-0.10883208	-0.10780119	0.00103090
619	62.5108	24.4430	56.8110	7.405	O	-0.10750615	-0.10671606	0.00079009
620	62.5108	24.4430	57.5110	7.525	H	-0.10568299	-0.10512661	0.00055637
621	62.5108	24.4430	58.2110	7.654	H	-0.10345189	-0.10311226	0.00033963
622	62.5108	24.4430	58.9110	7.844	H	-0.10090756	-0.10076075	0.00014681
623	62.5108	24.4430	59.6110	8.090	H	-0.09814064	-0.09815880	-0.00001816
624	62.5108	24.4430	60.3110	8.387	H	-0.09523143	-0.09538554	-0.00015411
625	62.5108	24.4430	61.0110	8.731	H	-0.09224699	-0.09250898	-0.00026199
626	63.2108	24.4430	49.1110	8.917	O	-0.09146917	-0.08969743	0.00177175
627	63.2108	24.4430	49.8110	8.606	O	-0.09454297	-0.09268262	0.00186035
628	63.2108	24.4430	50.5110	8.342	O	-0.09749456	-0.09556674	0.00192782
629	63.2108	24.4430	51.2110	8.130	O	-0.10024236	-0.09827678	0.00196559
630	63.2108	24.4430	51.9110	7.975	O	-0.10269712	-0.10073150	0.00196562
631	63.2108	24.4430	52.6110	7.878	O	-0.10476794	-0.10284614	0.00192179
