idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
20462	62.0670	42.9466	49.4229	8.4	-0.09218146	-0.09205468	0.00012677
20463	48.4965	41.3848	56.6710	8.5	-0.08225386	-0.08275137	-0.00049751
20464	60.5289	41.7118	49.3686	7.3	-0.10236747	-0.10224966	0.00011781
20465	66.4827	23.7451	59.4150	8.5	-0.08319645	-0.08284486	0.00035159
20466	55.0924	23.9368	63.1732	9.0	-0.07646010	-0.07720652	-0.00074642
20467	48.3222	27.7066	56.9827	7.1	-0.07853793	-0.07908517	-0.00054723
20468	64.7376	29.0257	65.4793	8.9	-0.08488734	-0.08558506	-0.00069772
20469	70.3929	30.7063	48.4454	8.7	-0.08186230	-0.08055045	0.00131185
20470	58.7653	25.0183	49.5310	7.0	-0.09903612	-0.09748256	0.00155357
20471	56.0709	35.4829	45.0276	7.1	-0.09141818	-0.09083031	0.00058787
20472	62.7387	33.3799	65.6516	7.2	-0.09721057	-0.09851593	-0.00130536
20473	71.8593	31.2495	53.8977	8.7	-0.08553042	-0.08455062	0.00097979
20474	48.4605	26.8717	54.3769	7.3	-0.07699800	-0.07734615	-0.00034815
20475	47.6978	25.9842	56.9637	8.6	-0.07113229	-0.07155335	-0.00042106
20476	65.1901	35.4037	65.7623	8.3	-0.08830949	-0.08912343	-0.00081394
20477	59.9744	37.0975	67.5829	8.9	-0.08522573	-0.08626696	-0.00104123
20478	67.2354	23.7803	55.3884	8.1	-0.08625997	-0.08526124	0.00099873
20479	53.7891	33.2389	65.8974	7.7	-0.08926476	-0.09075425	-0.00148949
20480	53.9549	33.6250	44.0357	8.5	-0.08065665	-0.08020905	0.00044760
20481	54.3500	44.1746	59.7703	7.6	-0.09236977	-0.09288571	-0.00051595
20482	55.1443	44.7852	54.0888	7.6	-0.09309209	-0.09342435	-0.00033226
20483	58.7165	34.4430	44.3843	7.6	-0.09210525	-0.09113270	0.00097255
20484	62.1589	25.0267	47.0219	8.0	-0.08641465	-0.08483089	0.00158376
20485	54.1274	23.3590	55.0221	7.2	-0.08544665	-0.08552083	-0.00007419
20486	54.2089	26.3877	62.4058	7.0	-0.08759999	-0.08881110	-0.00121111
20487	47.6443	37.8322	57.4622	7.9	-0.08579592	-0.08643072	-0.00063480
20488	47.8083	26.6275	59.6550	9.0	-0.07092563	-0.07149234	-0.00056670
20489	52.5216	24.1037	59.5642	7.8	-0.07931232	-0.07992860	-0.00061628
20490	60.6331	21.1202	54.9015	9.0	-0.08234494	-0.08177670	0.00056823
20491	60.0645	23.0204	58.4816	7.2	-0.09196856	-0.09196683	0.00000173
20492	48.0756	32.0399	47.3385	8.8	-0.07278575	-0.07282913	-0.00004337
20493	64.4400	40.0143	48.4158	7.8	-0.09669032	-0.09614430	0.00054603
20494	52.3851	41.7542	49.5365	8.3	-0.08676756	-0.08697938	-0.00021182
20495	47.0254	32.8920	52.9484	7.1	-0.08086301	-0.08127999	-0.00041697
20496	61.3508	43.8032	62.5254	8.0	-0.08896031	-0.08951987	-0.00055955
20497	70.7960	30.7750	57.7266	7.8	-0.09075066	-0.09011045	0.00064021
20498	50.3364	30.4848	61.7277	7.1	-0.08873375	-0.08994994	-0.00121619
20499	60.3293	35.3503	67.3410	8.3	-0.08828901	-0.08948613	-0.00119712
20500	62.0438	26.5666	63.3257	7.5	-0.09375403	-0.09462073	-0.00086669
20501	50.5843	40.6057	50.6706	8.2	-0.08729862	-0.08761832	-0.00031970
20502	67.6677	26.1432	50.1847	7.6	-0.08961585	-0.08786615	0.00174970
20503	68.5508	36.1637	59.6706	7.1	-0.10176093	-0.10188976	-0.00012883
20504	49.7035	32.6807	47.5522	7.5	-0.08105700	-0.08108300	-0.00002600
20505	47.7595	39.7950	53.7647	8.9	-0.08115423	-0.08158913	-0.00043490
20506	70.8441	28.4658	59.2742	8.8	-0.08224022	-0.08180876	0.00043146
20507	54.9773	24.0210	60.3344	7.3	-0.08469231	-0.08540120	-0.00070888
20508	51.9781	42.7363	53.5367	7.6	-0.09308419	-0.09350018	-0.00041599
20509	66.1877	39.1486	49.2798	7.8	-0.09780929	-0.09712921	0.00068009
20510	50.1256	40.9123	58.8904	7.1	-0.09211915	-0.09276369	-0.00064454
20511	65.1303	22.6254	51.4342	8.8	-0.08268990	-0.08144257	0.00124733
20512	61.5522	30.1203	66.7639	8.6	-0.08591092	-0.08703603	-0.00112511
20513	51.2065	35.0037	45.3091	8.7	-0.07803612	-0.07790264	0.00013348
20514	52.8461	31.1437	45.7722	7.6	-0.08482789	-0.08441423	0.00041367
20515	70.5310	31.8896	61.4367	9.0	-0.08364411	-0.08358952	0.00005459
20516	58.2961	40.8723	66.3293	9.0	-0.08444262	-0.08526187	-0.00081925
20517	67.9601	30.1880	46.4508	8.1	-0.08461737	-0.08307047	0.00154690
20518	49.9584	33.5812	62.7104	7.7	-0.08898045	-0.09016009	-0.00117964
20519	64.6573	44.0970	61.4450	9.0	-0.08311842	-0.08352375	-0.00040533
20520	62.4743	29.9337	64.5617	7.0	-0.09961316	-0.10095419	-0.00134103
20521	48.3849	35.0392	60.0445	7.5	-0.08890244	-0.08978690	-0.00088447
20522	59.9141	33.9679	66.7448	7.5	-0.09316178	-0.09460753	-0.00144576
20523	46.5127	35.1081	54.8265	7.8	-0.08049861	-0.08100000	-0.00050139
20524	62.4107	39.4128	47.6514	7.0	-0.10114513	-0.10055894	0.00058618
20525	62.7978	25.0668	48.7250	7.0	-0.09460317	-0.09266187	0.00194130
20526	47.5503	39.3867	55.7608	8.5	-0.08242654	-0.08294143	-0.00051489
20527	65.1125	38.1146	48.2698	7.1	-0.10210493	-0.10120107	0.00090386
20528	62.5005	36.8824	65.4102	7.2	-0.09773752	-0.09889109	-0.00115358
20529	71.4184	30.8503	50.2861	8.9	-0.08184757	-0.08065819	0.00118938
20530	51.9631	43.5669	60.6227	8.3	-0.08455592	-0.08509957	-0.00054365
20531	59.1674	30.9261	67.7758	8.8	-0.08234735	-0.08354442	-0.00119707
20532	70.2242	25.6458	57.1918	9.0	-0.08000906	-0.07931996	0.00068910
20533	64.9524	39.8544	62.6867	7.2	-0.09753167	-0.09824441	-0.00071274
20534	67.3769	41.7514	53.4198	8.7	-0.09158629	-0.09144769	0.00013860
20535	53.1811	32.5672	45.0508	8.0	-0.08353851	-0.08312566	0.00041284
20536	61.1629	39.8955	66.1426	8.8	-0.08726170	-0.08811494	-0.00085325
20537	55.0788	28.9151	64.6805	7.4	-0.09020084	-0.09179901	-0.00159817
20538	47.4466	33.8173	49.4637	8.1	-0.07672177	-0.07694081	-0.00021904
20539	49.1097	39.5610	49.7211	9.0	-0.07997026	-0.08022709	-0.00025683
20540	66.8538	39.0788	61.7334	7.4	-0.09538387	-0.09590423	-0.00052036
20541	47.4441	33.8069	47.8688	9.0	-0.07250299	-0.07261851	-0.00011551
20542	69.0844	26.5695	59.1332	8.1	-0.08610431	-0.08561379	0.00049052
20543	47.6589	31.1583	61.1563	8.4	-0.07757263	-0.07837048	-0.00079785
20544	56.5840	45.8556	59.0016	8.1	-0.08721691	-0.08762702	-0.00041011
20545	69.8537	30.1555	59.2718	7.5	-0.09264301	-0.09221453	0.00042848
20546	59.9493	24.8723	62.8440	7.8	-0.08814795	-0.08892553	-0.00077759
20547	47.0288	37.9344	52.5367	8.8	-0.07883951	-0.07923165	-0.00039214
20548	50.4545	32.9086	45.1945	9.0	-0.07491889	-0.07476855	0.00015033
20549	68.6075	29.7171	48.4668	7.4	-0.09045479	-0.08868900	0.00176579
20550	52.9578	38.1406	44.7352	9.0	-0.07750714	-0.07735718	0.00014997
20551	63.9072	42.0814	61.3193	7.2	-0.09759856	-0.09819858	-0.00060003
20552	58.6942	45.7528	59.8572	8.0	-0.08760259	-0.08802530	-0.00042270
20553	49.9845	24.0526	57.9413	8.8	-0.07277320	-0.07320550	-0.00043230
20554	65.2581	38.9682	64.0282	7.9	-0.09174210	-0.09245266	-0.00071057
20555	69.2501	33.1912	49.2088	7.3	-0.09357630	-0.09207566	0.00150064
20556	47.4271	32.2165	49.3462	8.1	-0.07545880	-0.07564046	-0.00018167
20557	65.3867	36.4201	45.0479	8.6	-0.08554865	-0.08455421	0.00099444
20558	64.5500	22.4104	59.3604	8.9	-0.08118825	-0.08093728	0.00025097
20559	51.9563	33.6872	65.4924	8.4	-0.08513395	-0.08639669	-0.00126274
20560	47.3502	37.4862	50.4151	8.9	-0.07687975	-0.07717041	-0.00029067
20561	49.8428	43.0001	59.9124	8.9	-0.07955196	-0.08006951	-0.00051755
20562	56.8190	30.5284	67.0479	8.3	-0.08429273	-0.08565938	-0.00136665
20563	63.8580	34.4666	65.3911	7.3	-0.09605297	-0.09715784	-0.00110487
20564	63.7885	30.5653	65.2994	7.8	-0.09248001	-0.09349550	-0.00101549
20565	62.1677	36.7373	67.1277	8.7	-0.08618211	-0.08715696	-0.00097486
20566	50.0592	33.8142	64.2399	8.6	-0.08291550	-0.08400426	-0.00108877
20567	71.6377	33.7352	50.8962	9.0	-0.08308625	-0.08209790	0.00098835
20568	62.4823	39.9010	63.9924	7.3	-0.09900402	-0.09991281	-0.00090879
20569	48.4195	26.7522	49.3440	9.0	-0.07045763	-0.07047558	-0.00001794
20570	51.0696	43.8252	54.6724	8.6	-0.08423546	-0.08462335	-0.00038790
20571	68.9894	32.1105	62.1171	8.2	-0.09011886	-0.09026184	-0.00014297
20572	67.8692	26.3168	52.9873	7.0	-0.09717645	-0.09541527	0.00176118
20573	68.4272	28.6971	59.9565	7.0	-0.09591690	-0.09558952	0.00032738
20574	53.8789	27.8570	47.0790	7.3	-0.08746657	-0.08685212	0.00061445
20575	54.5683	31.0286	45.2792	7.7	-0.08788414	-0.08720623	0.00067791
20576	51.6516	37.6112	48.1412	7.0	-0.09057638	-0.09069523	-0.00011885
20577	49.8044	30.5614	48.3140	7.1	-0.08180553	-0.08182444	-0.00001890
20578	59.6366	32.4174	67.8231	8.6	-0.08418892	-0.08540936	-0.00122044
20579	56.0322	23.6864	52.5297	7.2	-0.09191459	-0.09140232	0.00051227
20580	55.6265	38.3403	44.0564	8.9	-0.07973510	-0.07942309	0.00031201
20581	52.0536	26.3403	62.6107	8.1	-0.07943640	-0.08039541	-0.00095902
20582	48.1026	26.9049	50.8041	8.5	-0.07210003	-0.07221450	-0.00011447
20583	49.6454	37.2465	61.7311	7.2	-0.09078426	-0.09172335	-0.00093909
20584	51.5859	28.2997	64.0678	8.5	-0.07934942	-0.08043507	-0.00108566
20585	59.3171	46.9525	53.8091	9.0	-0.08184570	-0.08203914	-0.00019344
20586	50.3201	31.3776	63.3469	8.2	-0.08463081	-0.08581543	-0.00118462
20587	51.7480	33.6812	44.7896	8.8	-0.07777023	-0.07753682	0.00023342
20588	58.9842	23.5447	63.2117	9.0	-0.07957005	-0.08017983	-0.00060978
20589	51.7582	39.8613	48.2287	8.0	-0.08551532	-0.08565465	-0.00013933
20590	46.6685	37.0190	59.4232	9.0	-0.07827029	-0.07890157	-0.00063128
20591	51.6891	42.4294	59.1186	7.1	-0.09348601	-0.09407427	-0.00058826
20592	69.8695	34.2949	53.7096	7.1	-0.10209536	-0.10098394	0.00111142
20593	57.2495	32.3125	45.1881	7.0	-0.09640112	-0.09529703	0.00110409
20594	55.3995	35.8843	43.2501	9.0	-0.07862542	-0.07818294	0.00044248
20595	56.7678	43.4871	61.8096	7.2	-0.09570836	-0.09632696	-0.00061860
20596	53.1135	24.6531	62.4599	8.6	-0.07677134	-0.07756341	-0.00079207
20597	66.1672	39.2048	51.6742	7.0	-0.10925342	-0.10873340	0.00052003
20598	56.3963	39.2798	66.0911	8.2	-0.08937310	-0.09039380	-0.00102071
20599	66.0347	40.4495	63.7639	8.8	-0.08514925	-0.08568895	-0.00053970
20600	53.5324	43.6625	53.9510	7.5	-0.09545449	-0.09584541	-0.00039092
20601	58.7641	25.4049	46.2993	8.6	-0.08460657	-0.08336967	0.00123690
20602	59.2940	41.3652	46.2586	8.8	-0.08632172	-0.08606229	0.00025943
20603	60.8662	21.7615	57.8659	8.4	-0.08434898	-0.08413880	0.00021018
20604	54.2940	39.6876	47.5482	7.1	-0.09233008	-0.09232170	0.00000838
20605	52.5359	44.9493	58.0275	8.6	-0.08396810	-0.08439821	-0.00043011
20606	48.2499	29.7017	61.7162	8.6	-0.07633725	-0.07715538	-0.00081812
20607	62.1522	45.0205	58.2949	7.5	-0.09217997	-0.09254818	-0.00036821
20608	64.8983	45.0580	58.0149	8.8	-0.08423214	-0.08449181	-0.00025967
20609	64.9806	43.1672	51.9707	8.4	-0.09157543	-0.09150198	0.00007346
20610	58.5923	24.2812	47.3086	8.8	-0.08372267	-0.08257567	0.00114700
20611	62.8164	38.4699	66.3817	8.7	-0.08660897	-0.08746688	-0.00085791
20612	62.4198	23.4035	61.0062	8.3	-0.08585165	-0.08601664	-0.00016499
20613	67.7005	24.6171	49.5441	8.9	-0.08029211	-0.07891815	0.00137395
20614	63.4726	23.9141	51.5016	7.1	-0.09605127	-0.09432196	0.00172931
20615	69.0883	41.0949	56.6736	9.0	-0.08658799	-0.08658301	0.00000497
20616	69.9091	30.3168	53.3760	7.0	-0.09909479	-0.09753706	0.00155774
20617	60.1980	34.3562	43.3356	8.6	-0.08512608	-0.08416156	0.00096452
20618	47.8586	29.5343	52.1019	7.0	-0.07906554	-0.07936494	-0.00029940
20619	64.8708	33.6216	64.4506	7.0	-0.09918614	-0.10019685	-0.00101072
20620	67.7162	38.4954	63.4366	8.8	-0.08510618	-0.08556150	-0.00045532
20621	57.6170	30.0377	45.8025	7.2	-0.09822773	-0.09682823	0.00139950
20622	66.8849	36.9754	64.3812	8.5	-0.08749563	-0.08808713	-0.00059150
20623	59.2298	47.1858	57.5258	8.9	-0.08137161	-0.08167143	-0.00029981
20624	56.1725	23.0918	55.1363	7.0	-0.09014779	-0.09001597	0.00013182
20625	58.5360	33.3102	42.9972	9.0	-0.08260067	-0.08172265	0.00087802
20626	70.3490	26.7227	51.9448	8.9	-0.08200993	-0.08075940	0.00125053
20627	49.6295	24.0485	52.1842	9.0	-0.07117621	-0.07124524	-0.00006902
20628	60.9904	38.2021	66.1907	8.1	-0.09197412	-0.09302444	-0.00105032
20629	54.9525	26.7623	45.9412	8.7	-0.08143370	-0.08069561	0.00073809
20630	69.0014	29.9362	60.6867	7.5	-0.09281744	-0.09265454	0.00016291
20631	58.2896	22.5177	51.0624	8.8	-0.08573529	-0.08486341	0.00087188
20632	63.9222	29.7117	45.5336	7.0	-0.09313190	-0.09122083	0.00191107
20633	61.4681	23.5877	62.2943	8.6	-0.08310536	-0.08349978	-0.00039441
20634	50.4703	25.9967	62.0694	8.9	-0.07439651	-0.07516568	-0.00076917
20635	70.6426	36.4362	51.1441	8.8	-0.08679909	-0.08598240	0.00081669
20636	62.1121	23.4664	52.3446	7.2	-0.09698893	-0.09549099	0.00149794
20637	52.9148	23.7170	49.4782	8.9	-0.07608560	-0.07576914	0.00031646
20638	66.0378	44.1974	58.7321	9.0	-0.08400024	-0.08426346	-0.00026322
20639	53.5369	28.2161	65.6808	9.0	-0.07865777	-0.07979440	-0.00113664
20640	65.4318	35.2261	64.1663	7.1	-0.09808267	-0.09897165	-0.00088898
20641	70.2290	32.3514	57.6371	7.2	-0.09735222	-0.09673568	0.00061655
20642	55.3619	29.0924	45.3645	8.1	-0.08667330	-0.08582982	0.00084349
20643	48.1569	38.3728	60.5729	8.2	-0.08302375	-0.08373406	-0.00071031
20644	69.2682	37.4998	50.5891	8.3	-0.09137155	-0.09056768	0.00080387
20645	53.4542	37.0728	45.7104	7.6	-0.08573988	-0.08554853	0.00019135
20646	59.7894	24.6920	48.1645	7.7	-0.09093617	-0.08943978	0.00149639
20647	53.4530	25.2492	60.8365	7.1	-0.08482404	-0.08573255	-0.00090851
20648	62.8084	44.8226	61.7195	8.8	-0.08328391	-0.08372147	-0.00043756
20649	70.9571	27.5053	53.3659	8.8	-0.08299043	-0.08185655	0.00113388
20650	66.6745	40.5743	52.4229	7.8	-0.10005856	-0.09977660	0.00028196
20651	57.3121	44.1031	52.2255	7.1	-0.09822008	-0.09846313	-0.00024305
20652	52.7389	34.2826	66.6605	8.9	-0.08184927	-0.08302282	-0.00117355
20653	60.6046	41.8508	47.1452	8.7	-0.08856210	-0.08831183	0.00025028
20654	69.4102	30.8431	47.2818	8.5	-0.08256061	-0.08117307	0.00138754
20655	64.9288	27.9072	45.1495	8.3	-0.08290286	-0.08134721	0.00155565
20656	49.5451	23.6162	55.4318	9.0	-0.07095190	-0.07120510	-0.00025320
20657	57.3041	40.9896	47.9053	7.2	-0.09637875	-0.09628751	0.00009124
20658	47.8150	40.2424	59.4045	8.8	-0.07930757	-0.07988322	-0.00057565
20659	57.7949	28.7382	44.1183	9.0	-0.08315065	-0.08208125	0.00106940
20660	56.6335	21.5315	57.8615	8.6	-0.07940698	-0.07952116	-0.00011419
20661	50.8003	37.5984	64.8096	8.5	-0.08251642	-0.08344731	-0.00093089
20662	58.4310	36.1739	66.0259	7.0	-0.09886041	-0.10037591	-0.00151550
20663	64.9684	26.3645	45.2332	9.0	-0.07849826	-0.07710560	0.00139266
20664	72.0283	32.1928	57.3795	8.9	-0.08405759	-0.08352493	0.00053266
20665	56.2695	32.1526	44.0397	8.2	-0.08572837	-0.08492152	0.00080685
20666	46.2956	31.9974	51.8450	8.1	-0.07458417	-0.07489115	-0.00030698
20667	65.2813	23.4555	57.7187	7.7	-0.08910944	-0.08850552	0.00060392
20668	53.4274	22.2579	58.2032	8.6	-0.07570852	-0.07603528	-0.00032677
20669	62.1607	45.7257	52.2636	8.9	-0.08423223	-0.08431248	-0.00008025
20670	51.4537	24.7038	53.3163	7.3	-0.08140994	-0.08153930	-0.00012937
20671	50.9839	35.5598	47.0498	7.6	-0.08484894	-0.08485200	-0.00000305
20672	69.0729	29.9103	62.2223	8.5	-0.08592274	-0.08596582	-0.00004308
20673	55.6417	44.6670	55.6262	7.0	-0.09749462	-0.09787728	-0.00038266
20674	71.3546	29.2400	53.3664	8.6	-0.08518709	-0.08405038	0.00113671
20675	68.8004	33.8389	63.2765	8.9	-0.08647632	-0.08679197	-0.00031565
20676	55.9905	21.0359	56.5525	9.0	-0.07681531	-0.07681502	0.00000029
20677	48.5997	28.6815	58.9798	7.1	-0.08068044	-0.08141503	-0.00073459
20678	69.4998	28.4662	47.5188	9.0	-0.07898134	-0.07763311	0.00134823
20679	66.2488	42.3431	51.4513	9.0	-0.08965311	-0.08945627	0.00019684
20680	54.3844	43.8510	50.1237	9.0	-0.08560699	-0.08579011	-0.00018312
20681	49.2187	41.2086	52.3499	8.9	-0.08265456	-0.08302480	-0.00037024
20682	67.8016	24.0028	52.0934	8.8	-0.08269969	-0.08142448	0.00127521
20683	59.5934	26.4695	44.6887	9.0	-0.08104110	-0.07982840	0.00121270
20684	63.4638	32.2399	44.3380	7.7	-0.08907106	-0.08759394	0.00147712
20685	53.2999	24.9829	51.1064	7.0	-0.08706545	-0.08681645	0.00024900
20686	58.6611	23.2607	54.2040	7.0	-0.09700801	-0.09630897	0.00069904
20687	48.8887	37.6965	51.9679	7.3	-0.08943438	-0.08989205	-0.00045767
20688	53.5841	23.4805	52.9347	7.8	-0.08311353	-0.08299622	0.00011730
20689	65.7734	29.9723	63.2730	7.3	-0.09744615	-0.09806314	-0.00061700
20690	62.9810	43.3310	50.6077	8.2	-0.09268568	-0.09261189	0.00007379
20691	46.1551	30.3361	55.6734	7.9	-0.07437348	-0.07482421	-0.00045073
20692	59.4579	37.9621	65.3274	7.1	-0.10148820	-0.10279533	-0.00130712
20693	54.6448	32.0770	67.6004	9.0	-0.07987965	-0.08109071	-0.00121107
20694	68.5354	25.4236	60.6108	9.0	-0.08018502	-0.07993290	0.00025211
20695	64.9531	41.4229	51.5243	7.6	-0.10140312	-0.10120113	0.00020199
20696	48.5191	37.1519	48.2886	8.9	-0.07691667	-0.07708788	-0.00017120
20697	62.1929	21.3896	54.1202	8.9	-0.08320233	-0.08240675	0.00079557
20698	51.5324	22.6893	55.4434	8.9	-0.07382780	-0.07401361	-0.00018581
20699	68.5187	35.5843	63.2117	8.7	-0.08723459	-0.08761578	-0.00038119
20700	53.4652	24.7092	48.4821	8.5	-0.07914969	-0.07870614	0.00044354
20701	61.3834	22.9227	48.8746	8.7	-0.08312505	-0.08186199	0.00126306
20702	51.3045	24.5315	60.6748	8.6	-0.07508964	-0.07574142	-0.00065178
20703	45.5091	34.9912	56.9334	8.9	-0.07488044	-0.07539658	-0.00051614
20704	51.8279	44.9740	55.5065	9.0	-0.08188004	-0.08224732	-0.00036728
20705	59.2801	29.3938	67.4215	9.0	-0.08126825	-0.08240362	-0.00113537
20706	63.3925	38.5707	46.6293	7.6	-0.09529896	-0.09453571	0.00076324
20707	57.7977	31.8640	43.5628	8.7	-0.08491136	-0.08395018	0.00096118
20708	51.2121	22.8974	56.8979	8.9	-0.07320898	-0.07351224	-0.00030326
20709	68.3961	41.6860	58.4662	8.9	-0.08586920	-0.08602713	-0.00015793
20710	57.0780	44.9124	62.2219	8.5	-0.08488895	-0.08540871	-0.00051976
20711	60.6765	43.2726	48.8266	8.7	-0.08949094	-0.08939894	0.00009200
20712	68.8392	27.3650	57.5385	7.0	-0.09497206	-0.09411269	0.00085937
20713	66.1333	27.8239	63.9851	8.7	-0.08502422	-0.08541486	-0.00039065
20714	64.0974	43.0728	59.3277	7.1	-0.09760243	-0.09805943	-0.00045700
20715	71.4269	29.9320	59.3596	9.0	-0.08180003	-0.08141813	0.00038190
20716	49.2293	27.6971	47.8691	8.8	-0.07224791	-0.07217690	0.00007100
20717	68.3752	37.5541	54.8231	7.0	-0.10765083	-0.10718136	0.00046948
20718	52.6058	43.1374	51.2148	8.7	-0.08721593	-0.08749581	-0.00027988
20719	69.5170	36.5522	56.0243	7.6	-0.10094655	-0.10050479	0.00044177
20720	54.6050	37.0323	43.9093	8.8	-0.07917106	-0.07884988	0.00032117
20721	63.9381	31.0250	43.4789	8.7	-0.08142128	-0.08011283	0.00130845
20722	68.0961	39.3313	55.8814	7.3	-0.10146125	-0.10136046	0.00010079
20723	58.3701	38.8930	44.7196	8.5	-0.08563127	-0.08518956	0.00044171
20724	62.7980	44.3706	56.4451	7.0	-0.09732650	-0.09763358	-0.00030707
20725	53.0089	40.8217	46.5280	9.0	-0.07950411	-0.07950852	-0.00000441
20726	56.7602	37.4037	65.3979	7.0	-0.10065373	-0.10208705	-0.00143332
20727	56.7524	30.3492	65.5489	7.0	-0.09368541	-0.09546101	-0.00177560
20728	70.7633	28.6474	51.0359	8.6	-0.08361582	-0.08229482	0.00132100
20729	67.9713	26.0071	57.8470	7.2	-0.09278656	-0.09202355	0.00076301
20730	68.5730	27.6206	49.4292	7.7	-0.08839452	-0.08668086	0.00171365
20731	65.4453	34.7246	46.2484	7.0	-0.09622962	-0.09476022	0.00146940
20732	68.8921	39.2267	61.0136	8.7	-0.08625310	-0.08651166	-0.00025856
20733	59.1332	23.4755	59.6036	7.1	-0.09159405	-0.09192579	-0.00033174
20734	56.3421	25.9820	64.4463	8.4	-0.08251105	-0.08359365	-0.00108260
20735	56.8643	42.8627	63.8027	8.1	-0.08927471	-0.08996648	-0.00069177
20736	67.2724	31.6670	47.0669	7.0	-0.09366199	-0.09185389	0.00180810
20737	70.0552	31.9366	53.1431	7.0	-0.10002654	-0.09857238	0.00145416
20738	58.5601	47.0801	58.8740	9.0	-0.08065003	-0.08099169	-0.00034166
20739	57.2149	41.8515	49.3216	7.1	-0.10020654	-0.10026756	-0.00006101
20740	68.8253	36.3238	52.0311	7.0	-0.10308221	-0.10206622	0.00101599
20741	62.1274	44.0827	59.5423	7.0	-0.09666610	-0.09713513	-0.00046904
20742	67.8978	33.3547	64.5158	9.0	-0.08487385	-0.08532924	-0.00045539
20743	69.8988	39.1343	54.5743	9.0	-0.08934975	-0.08903520	0.00031455
20744	67.0616	31.0053	64.3459	8.6	-0.08735818	-0.08784349	-0.00048531
20745	61.7934	23.2056	54.9392	7.0	-0.09800250	-0.09701014	0.00099236
20746	54.2799	43.9999	57.3223	7.0	-0.09836096	-0.09882794	-0.00046697
20747	67.6465	35.5272	61.4462	7.0	-0.10161016	-0.10203605	-0.00042589
20748	66.5502	28.7902	62.5362	7.4	-0.09435151	-0.09465916	-0.00030765
20749	47.4694	33.5109	61.6631	8.9	-0.07827711	-0.07908105	-0.00080394
20750	54.6896	39.5452	64.4930	7.1	-0.09584732	-0.09689167	-0.00104435
20751	46.8845	30.2316	56.9915	7.4	-0.07751537	-0.07806661	-0.00055124
20752	65.1548	39.7570	50.5524	7.1	-0.10681035	-0.10632016	0.00049020
20753	59.9276	28.6261	64.7748	7.2	-0.09577570	-0.09729742	-0.00152171
20754	59.4913	30.0373	45.3481	7.0	-0.09716912	-0.09551944	0.00164968
20755	60.8706	45.5014	61.9545	8.9	-0.08192982	-0.08237505	-0.00044522
20756	45.1650	30.4376	53.1599	9.0	-0.06905156	-0.06935511	-0.00030355
20757	56.1298	40.3696	64.5471	7.3	-0.09600577	-0.09697770	-0.00097192
20758	61.9661	27.4944	43.9084	9.0	-0.07956183	-0.07826061	0.00130123
20759	51.8509	22.9293	58.6345	8.8	-0.07375116	-0.07416713	-0.00041597
20760	65.1486	41.8951	60.1029	7.3	-0.09781704	-0.09831378	-0.00049674
20761	68.1493	38.8889	58.5824	7.2	-0.09916149	-0.09933149	-0.00017000
20762	50.7402	39.4526	51.7395	7.1	-0.09651925	-0.09698034	-0.00046109
20763	61.0112	31.1833	44.1955	7.7	-0.09019412	-0.08874259	0.00145153
20764	56.1909	34.4721	68.0478	8.9	-0.08180876	-0.08299375	-0.00118499
20765	61.2773	40.1691	45.8752	8.5	-0.08803392	-0.08757231	0.00046161
20766	52.3569	36.5242	46.8077	7.1	-0.08863694	-0.08856781	0.00006914
20767	50.1211	35.6004	64.9677	8.9	-0.08034547	-0.08132132	-0.00097584
20768	50.0389	25.8603	58.3380	7.5	-0.07894255	-0.07955610	-0.00061354
20769	69.5765	28.5455	56.9104	7.0	-0.09576477	-0.09479968	0.00096509
20770	53.9799	43.7710	62.2460	8.4	-0.08530257	-0.08588323	-0.00058066
20771	47.3550	30.9352	48.0622	9.0	-0.07082875	-0.07090291	-0.00007416
20772	61.4946	27.7176	46.0541	7.0	-0.09431705	-0.09241828	0.00189877
20773	48.9530	38.9669	56.2111	7.0	-0.09351787	-0.09415814	-0.00064027
20774	49.0870	26.3868	56.2348	7.2	-0.07828877	-0.07875562	-0.00046685
20775	48.4384	24.8304	55.3593	8.7	-0.07098076	-0.07128241	-0.00030165
20776	69.0721	37.2374	57.6744	7.4	-0.10032168	-0.10020818	0.00011349
20777	54.5512	41.4652	46.9420	8.6	-0.08328011	-0.08326746	0.00001265
20778	67.3014	29.1447	45.4500	8.7	-0.08029889	-0.07886888	0.00143000
20779	60.5900	41.3813	65.6607	8.8	-0.08566602	-0.08641816	-0.00075214
20780	63.0871	27.8080	64.8886	8.5	-0.08824235	-0.08908974	-0.00084739
20781	45.1736	29.6255	54.7332	9.0	-0.06875992	-0.06911131	-0.00035139
20782	66.6841	27.1821	61.0217	7.1	-0.09486946	-0.09482343	0.00004603
20783	68.7878	38.8029	51.3791	8.5	-0.09238227	-0.09178330	0.00059898
20784	56.4917	42.1036	65.4590	9.0	-0.08340712	-0.08413850	-0.00073138
20785	48.8536	34.0748	48.7610	7.4	-0.08181776	-0.08199795	-0.00018020
20786	66.1703	43.5383	56.6120	8.4	-0.08928932	-0.08946590	-0.00017658
20787	63.4315	24.1961	61.8647	8.4	-0.08573260	-0.08595988	-0.00022728
20788	57.7299	22.7950	62.0547	9.0	-0.07872489	-0.07925133	-0.00052644
20789	60.5427	22.2881	53.7491	8.1	-0.09015066	-0.08927625	0.00087441
