idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
9000	67.5543	33.3393	70.9928	14.0	-0.06030260	-0.06067857	-0.00037597
9001	60.6126	25.6509	45.1016	9.0	-0.08032252	-0.07905679	0.00126573
9002	56.1211	39.9726	67.7399	10.0	-0.07734734	-0.07815088	-0.00080354
9003	58.8945	24.4046	38.9807	15.0	-0.05538244	-0.05486371	0.00051873
9004	42.6337	35.1775	63.3756	14.0	-0.05692846	-0.05735578	-0.00042732
9005	55.6143	35.3155	74.0940	15.0	-0.05576298	-0.05628749	-0.00052451
9006	44.7315	26.0717	49.5163	12.0	-0.05814666	-0.05821731	-0.00007065
9007	57.5294	37.1248	68.8465	10.0	-0.07723690	-0.07816396	-0.00092706
9008	71.1809	40.1229	68.4414	15.0	-0.05716414	-0.05738759	-0.00022345
9009	71.3431	34.6764	66.6878	13.0	-0.06465882	-0.06487056	-0.00021175
9010	59.7451	37.3110	71.8645	13.0	-0.06364628	-0.06425585	-0.00060956
9011	49.9450	31.9243	65.6340	10.0	-0.07487627	-0.07583474	-0.00095847
9012	48.5943	42.0566	46.7875	12.0	-0.06507103	-0.06516762	-0.00009659
9013	62.7237	43.5344	63.6652	9.0	-0.08290332	-0.08343684	-0.00053351
9014	51.2923	23.2442	51.8779	9.0	-0.07337709	-0.07333410	0.00004299
9015	74.5116	34.6009	65.7437	15.0	-0.05817527	-0.05824378	-0.00006851
9016	64.3414	36.8401	41.0024	12.0	-0.06735057	-0.06672793	0.00062263
9017	56.0932	37.7305	43.6333	9.0	-0.07939897	-0.07901821	0.00038076
9018	73.3742	28.1662	52.2590	11.0	-0.07094457	-0.07012557	0.00081899
9019	75.0055	36.9494	58.5622	13.0	-0.06580663	-0.06563951	0.00016712
9020	44.8068	31.0535	63.3667	12.0	-0.06202741	-0.06256413	-0.00053672
9021	64.9566	35.1578	42.7839	10.0	-0.07582130	-0.07492801	0.00089330
9022	49.4236	48.3198	57.5240	13.0	-0.06153330	-0.06180736	-0.00027405
9023	62.3000	23.6756	39.1676	15.0	-0.05455665	-0.05398600	0.00057065
9024	64.2721	40.2422	42.4740	12.0	-0.06831910	-0.06785401	0.00046509
9025	59.1575	46.6095	62.6352	10.0	-0.07521638	-0.07562869	-0.00041231
9026	49.4930	43.1003	59.0288	9.0	-0.07899996	-0.07949035	-0.00049039
9027	65.8104	15.7386	54.1882	15.0	-0.05533155	-0.05498213	0.00034942
9028	46.5533	44.3911	59.0022	12.0	-0.06401021	-0.06437254	-0.00036234
9029	42.9538	27.0487	53.7754	12.0	-0.05744351	-0.05765355	-0.00021004
9030	40.6372	27.9120	48.9689	15.0	-0.04989297	-0.04998059	-0.00008763
9031	60.3113	28.8179	72.4682	14.0	-0.05912459	-0.05965891	-0.00053432
9032	44.7159	26.8747	61.3732	12.0	-0.05952102	-0.05995041	-0.00042939
9033	45.9043	29.8265	48.8171	10.0	-0.06575692	-0.06585913	-0.00010221
9034	73.0138	38.4493	50.0513	12.0	-0.06933101	-0.06884811	0.00048291
9035	69.1584	24.6805	68.5925	15.0	-0.05642894	-0.05658503	-0.00015609
9036	59.8872	33.1263	38.9298	13.0	-0.06313030	-0.06255548	0.00057481
9037	72.8922	42.5855	56.8167	13.0	-0.06576172	-0.06569197	0.00006975
9038	44.6280	24.7938	58.4124	12.0	-0.05826849	-0.05858189	-0.00031339
9039	41.2783	41.2390	58.2998	15.0	-0.05393402	-0.05422268	-0.00028866
9040	55.6878	37.3924	40.4252	12.0	-0.06506276	-0.06473107	0.00033169
9041	53.3612	27.0607	72.1680	15.0	-0.05498906	-0.05550374	-0.00051469
9042	43.9601	30.8109	47.7551	12.0	-0.05881455	-0.05889858	-0.00008404
9043	42.1202	30.7068	62.9738	14.0	-0.05468934	-0.05508233	-0.00039299
9044	48.0863	29.1826	47.8378	9.0	-0.07076407	-0.07077047	-0.00000640
9045	62.1029	26.2488	44.6351	9.0	-0.07944045	-0.07811693	0.00132352
9046	60.3653	45.7503	47.9020	11.0	-0.07423073	-0.07417621	0.00005452
9047	56.1277	40.0732	69.8316	12.0	-0.06763396	-0.06829006	-0.00065610
9048	60.1546	46.5234	45.8210	13.0	-0.06578611	-0.06569701	0.00008910
9049	56.8117	23.9927	69.8900	14.0	-0.05885694	-0.05936113	-0.00050419
9050	63.1249	21.5419	40.7521	15.0	-0.05440497	-0.05382774	0.00057723
9051	57.4225	31.6586	70.1949	11.0	-0.06996860	-0.07083530	-0.00086670
9052	74.4912	36.6509	60.6252	13.0	-0.06579699	-0.06572074	0.00007624
9053	42.5314	27.5963	50.1263	13.0	-0.05486866	-0.05498277	-0.00011411
9054	45.2963	21.9184	54.1722	13.0	-0.05531552	-0.05544927	-0.00013376
9055	74.1795	29.9357	55.5097	11.0	-0.07107164	-0.07048791	0.00058374
9056	66.9731	27.9326	71.2284	15.0	-0.05713345	-0.05744807	-0.00031462
9057	69.6683	29.2477	39.2585	15.0	-0.05414855	-0.05355786	0.00059069
9058	70.3935	21.4693	53.5614	12.0	-0.06521824	-0.06456396	0.00065428
9059	51.0667	43.3125	68.0439	13.0	-0.06115541	-0.06163714	-0.00048172
9060	47.4365	47.6566	53.4027	14.0	-0.05848960	-0.05869839	-0.00020879
9061	65.6326	34.5589	72.9688	15.0	-0.05698471	-0.05738494	-0.00040024
9062	61.7779	46.0477	52.4324	9.0	-0.08322010	-0.08331726	-0.00009716
9063	73.3060	34.0491	49.5399	11.0	-0.07138180	-0.07063728	0.00074453
9064	62.9208	31.3474	40.9337	11.0	-0.06973044	-0.06885558	0.00087486
9065	69.8787	44.9704	61.9308	13.0	-0.06427389	-0.06443925	-0.00016535
9066	43.7949	27.1803	45.8677	14.0	-0.05290846	-0.05290657	0.00000189
9067	46.6585	29.9808	66.3626	13.0	-0.06069570	-0.06128294	-0.00058725
9068	42.6521	31.2304	65.5018	15.0	-0.05323855	-0.05364867	-0.00041012
9069	68.9905	24.4141	64.3793	12.0	-0.06591713	-0.06595383	-0.00003670
9070	44.0016	23.3098	55.9306	13.0	-0.05493036	-0.05513301	-0.00020264
9071	58.0308	49.5054	51.9750	12.0	-0.06662995	-0.06674788	-0.00011793
9072	46.0659	36.5100	69.5148	15.0	-0.05452874	-0.05499994	-0.00047120
9073	70.4740	28.0432	62.1795	10.0	-0.07558078	-0.07548525	0.00009553
9074	49.6435	32.1231	69.4182	13.0	-0.06163142	-0.06229627	-0.00066485
9075	44.2885	37.0175	51.5408	11.0	-0.06567019	-0.06593476	-0.00026457
9076	54.3800	19.9819	47.0760	13.0	-0.06126860	-0.06089904	0.00036956
9077	61.7705	23.8837	63.1645	9.0	-0.08111378	-0.08156310	-0.00044932
9078	63.2132	34.2598	41.1348	11.0	-0.07084260	-0.07005563	0.00078698
9079	68.7092	48.0478	49.4582	15.0	-0.05871108	-0.05861322	0.00009786
9080	69.9990	29.6696	66.1406	12.0	-0.06794574	-0.06814102	-0.00019528
9081	66.0317	46.5151	50.4122	12.0	-0.06955748	-0.06948142	0.00007606
9082	72.3056	39.6608	65.8685	14.0	-0.06052842	-0.06069891	-0.00017049
9083	60.8087	35.1633	73.1213	14.0	-0.05974578	-0.06028846	-0.00054268
9084	71.9615	38.4796	47.5628	12.0	-0.06836954	-0.06782892	0.00054062
9085	61.1804	20.9273	62.8414	11.0	-0.06953728	-0.06974378	-0.00020650
9086	62.0567	28.5323	43.4742	9.0	-0.07969012	-0.07841035	0.00127977
9087	74.0033	36.1311	45.0260	14.0	-0.05903996	-0.05851854	0.00052143
9088	55.5971	21.1697	43.7277	14.0	-0.05908503	-0.05862700	0.00045803
9089	58.3805	48.8493	48.4452	13.0	-0.06390074	-0.06392913	-0.00002839
9090	50.8272	22.9802	56.2290	9.0	-0.07263863	-0.07290452	-0.00026589
9091	72.7107	41.4410	61.5193	13.0	-0.06449170	-0.06456371	-0.00007200
9092	45.0531	34.9628	43.2530	14.0	-0.05493344	-0.05492484	0.00000861
9093	73.1839	36.5665	57.4390	11.0	-0.07517850	-0.07492392	0.00025458
9094	49.9965	35.7265	70.9375	14.0	-0.05857880	-0.05915744	-0.00057865
9095	65.4556	48.8219	61.3455	13.0	-0.06262676	-0.06283529	-0.00020852
9096	66.8088	17.6353	47.3762	15.0	-0.05473743	-0.05419795	0.00053947
9097	40.5757	29.4038	51.2684	14.0	-0.05226830	-0.05241789	-0.00014959
9098	53.8698	43.5304	40.2914	15.0	-0.05541407	-0.05530044	0.00011363
9099	46.1439	40.3771	48.7534	12.0	-0.06468200	-0.06485508	-0.00017308
9100	55.9905	21.0359	56.5525	9.0	-0.07681531	-0.07681502	0.00000029
9101	57.9216	35.9504	73.2259	14.0	-0.05930050	-0.05986950	-0.00056900
9102	47.7846	42.8924	49.4721	12.0	-0.06657671	-0.06676327	-0.00018656
9103	69.4746	27.4836	40.8415	14.0	-0.05686923	-0.05618887	0.00068036
9104	48.8503	31.7336	63.2023	9.0	-0.07869650	-0.07964829	-0.00095179
9105	65.9899	23.5781	43.8540	12.0	-0.06395074	-0.06306861	0.00088212
9106	73.1585	24.6426	44.2877	15.0	-0.05401925	-0.05341606	0.00060319
9107	62.3715	42.8107	48.6080	9.0	-0.08869792	-0.08850676	0.00019115
9108	70.6365	40.4311	56.3132	10.0	-0.08090375	-0.08078824	0.00011551
9109	75.1429	32.7352	53.7378	12.0	-0.06803124	-0.06749105	0.00054019
9110	68.1521	23.4774	68.4205	15.0	-0.05632317	-0.05648296	-0.00015978
9111	71.2063	46.3147	50.9842	15.0	-0.05963521	-0.05950951	0.00012570
9112	63.1490	33.9469	67.4594	9.0	-0.08365647	-0.08460202	-0.00094555
9113	58.2533	37.3344	41.4013	11.0	-0.07106455	-0.07059351	0.00047104
9114	54.8138	24.1309	45.1022	11.0	-0.06955845	-0.06899018	0.00056827
9115	47.5782	36.2052	63.8498	10.0	-0.07308499	-0.07381404	-0.00072906
9116	46.1218	21.4990	61.1885	14.0	-0.05401466	-0.05430176	-0.00028709
9117	63.6678	35.4238	70.3983	12.0	-0.06786579	-0.06847522	-0.00060943
9118	51.0082	37.4941	43.1563	11.0	-0.06724750	-0.06712406	0.00012344
9119	64.7385	18.4852	49.4753	13.0	-0.06181709	-0.06118128	0.00063581
9120	67.0602	42.6477	70.0151	15.0	-0.05731920	-0.05763552	-0.00031633
9121	45.1225	20.9352	57.5024	14.0	-0.05301700	-0.05320843	-0.00019143
9122	74.1805	25.4217	50.8306	13.0	-0.06171159	-0.06104277	0.00066882
9123	76.8446	35.3012	56.6083	14.0	-0.06104517	-0.06077591	0.00026926
9124	68.1444	37.6475	63.6401	9.0	-0.08410312	-0.08453088	-0.00042776
9125	55.9332	43.3300	43.5540	12.0	-0.06660676	-0.06648404	0.00012272
9126	55.7330	32.7715	70.0905	11.0	-0.06984363	-0.07072225	-0.00087862
9127	50.9161	25.9118	47.6805	9.0	-0.07303155	-0.07281360	0.00021795
9128	45.7792	37.4679	42.0341	15.0	-0.05340339	-0.05338166	0.00002173
9129	68.1958	19.1016	45.6408	15.0	-0.05429623	-0.05371739	0.00057884
9130	51.2658	38.0853	40.8379	13.0	-0.05999075	-0.05983923	0.00015152
9131	60.9195	27.2524	42.9252	10.0	-0.07445386	-0.07338620	0.00106766
9132	53.9575	46.6805	48.7106	12.0	-0.06852412	-0.06862080	-0.00009668
9133	61.8834	30.2890	39.9609	12.0	-0.06552271	-0.06476025	0.00076246
9134	62.5225	45.3234	70.2457	15.0	-0.05677824	-0.05713043	-0.00035219
9135	42.8913	35.2028	47.9220	13.0	-0.05709909	-0.05722278	-0.00012369
9136	43.8868	29.5433	46.3613	13.0	-0.05575496	-0.05578577	-0.00003081
9137	46.1749	32.7946	60.1130	9.0	-0.07422692	-0.07487727	-0.00065035
9138	65.2667	41.9685	47.5476	10.0	-0.08141626	-0.08104722	0.00036905
9139	59.8168	16.9513	57.0776	13.0	-0.06164982	-0.06149036	0.00015946
9140	70.0404	33.6000	41.6763	13.0	-0.06127626	-0.06060292	0.00067334
9141	57.1739	50.1085	54.7236	12.0	-0.06589665	-0.06607626	-0.00017962
9142	56.5346	21.2005	61.2629	10.0	-0.07204010	-0.07238480	-0.00034470
9143	52.7430	46.6834	47.4756	13.0	-0.06404456	-0.06411777	-0.00007321
9144	55.3916	41.7911	41.2625	13.0	-0.06197077	-0.06179259	0.00017818
9145	57.8676	20.4427	50.3137	11.0	-0.07245608	-0.07186341	0.00059267
9146	50.8675	46.4998	64.8641	13.0	-0.06109454	-0.06148545	-0.00039092
9147	66.2159	17.1162	58.4495	14.0	-0.05807825	-0.05784453	0.00023372
9148	47.1925	24.0220	59.6172	11.0	-0.06281725	-0.06320977	-0.00039252
9149	63.6357	28.4410	42.6354	10.0	-0.07349790	-0.07238011	0.00111779
9150	59.0137	48.9741	64.5159	13.0	-0.06184362	-0.06216318	-0.00031956
9151	57.6733	42.4299	42.7356	12.0	-0.06715584	-0.06694704	0.00020880
9152	44.7980	39.6197	64.1920	13.0	-0.05987915	-0.06033517	-0.00045602
9153	66.5580	18.0977	61.2844	14.0	-0.05812727	-0.05800964	0.00011763
9154	71.0020	18.3010	52.6602	15.0	-0.05494192	-0.05448507	0.00045685
9155	50.1554	26.7965	62.6086	9.0	-0.07442693	-0.07524268	-0.00081574
9156	55.8466	25.6962	40.3884	14.0	-0.05967458	-0.05917348	0.00050109
9157	48.9748	23.0326	67.9019	15.0	-0.05310087	-0.05350870	-0.00040783
9158	46.7289	26.6964	63.7599	12.0	-0.06150852	-0.06204162	-0.00053310
9159	62.7787	26.5473	42.2048	11.0	-0.06876906	-0.06780434	0.00096473
9160	65.5063	47.2783	58.3155	11.0	-0.07143508	-0.07162236	-0.00018728
9161	69.1926	21.6173	55.8953	11.0	-0.06922632	-0.06863459	0.00059174
9162	61.4519	20.4242	58.9452	10.0	-0.07480467	-0.07468648	0.00011820
9163	50.7809	34.0484	40.4888	13.0	-0.05981650	-0.05960493	0.00021157
9164	60.1757	22.4920	45.4529	11.0	-0.07000438	-0.06912757	0.00087680
9165	66.3943	28.1323	64.3450	9.0	-0.08334259	-0.08373708	-0.00039449
9166	54.1024	40.7175	40.8999	13.0	-0.06120518	-0.06103080	0.00017438
9167	47.9533	18.0176	51.7734	15.0	-0.05183017	-0.05181688	0.00001329
9168	47.1613	47.8917	58.4732	14.0	-0.05749903	-0.05777219	-0.00027316
9169	64.6102	24.4400	41.4106	13.0	-0.06038911	-0.05962878	0.00076034
9170	49.8714	34.0810	45.6787	9.0	-0.07495011	-0.07488226	0.00006785
9171	55.4782	16.4921	59.8110	14.0	-0.05651471	-0.05658512	-0.00007040
9172	53.8780	41.3317	38.9697	15.0	-0.05498203	-0.05482133	0.00016070
9173	54.0179	20.8067	53.1749	10.0	-0.07162474	-0.07147057	0.00015417
9174	62.3319	30.8882	37.9020	14.0	-0.05838620	-0.05779956	0.00058664
9175	48.3159	24.9019	60.2979	10.0	-0.06745447	-0.06796047	-0.00050600
9176	54.4607	46.9580	62.4918	11.0	-0.07054654	-0.07095167	-0.00040513
9177	44.9854	29.3372	50.9991	10.0	-0.06498090	-0.06516587	-0.00018497
9178	59.9023	29.4788	70.6176	12.0	-0.06636598	-0.06706981	-0.00070383
9179	69.6537	45.0073	46.5802	15.0	-0.06000746	-0.05977725	0.00023022
9180	55.4233	36.8937	70.6912	12.0	-0.06682157	-0.06755140	-0.00072983
9181	40.5374	38.3101	50.9429	15.0	-0.05275091	-0.05292828	-0.00017737
9182	52.7517	32.5274	73.3871	15.0	-0.05518255	-0.05572046	-0.00053791
9183	70.4393	36.1757	42.6260	13.0	-0.06222504	-0.06161860	0.00060644
9184	67.1044	37.3625	38.7136	15.0	-0.05619491	-0.05573309	0.00046182
9185	65.7825	28.3560	67.1969	11.0	-0.07278923	-0.07326949	-0.00048026
9186	48.6440	31.2579	42.8431	12.0	-0.06139112	-0.06124320	0.00014792
9187	62.5920	24.2738	64.6500	10.0	-0.07640590	-0.07686616	-0.00046026
9188	68.6418	47.1109	53.4564	13.0	-0.06508446	-0.06506161	0.00002285
9189	51.7151	44.9824	57.9921	9.0	-0.08080405	-0.08122472	-0.00042067
9190	43.0998	39.8650	48.8641	14.0	-0.05648470	-0.05663899	-0.00015429
9191	60.0769	32.0410	73.2038	14.0	-0.05914300	-0.05969735	-0.00055436
9192	71.0194	40.4915	52.7644	11.0	-0.07735520	-0.07703741	0.00031779
9193	51.2728	38.2122	66.8119	10.0	-0.07433047	-0.07513279	-0.00080232
9194	50.2887	33.4546	44.1794	10.0	-0.07070097	-0.07054073	0.00016024
9195	73.8338	31.7493	66.9057	15.0	-0.05738384	-0.05746749	-0.00008365
9196	64.7167	40.5316	45.6047	10.0	-0.07964292	-0.07913522	0.00050770
9197	70.2134	27.5049	65.2801	12.0	-0.06679560	-0.06689547	-0.00009987
9198	62.2014	37.5203	37.5195	15.0	-0.05651056	-0.05610375	0.00040681
9199	54.5966	30.2420	43.0247	10.0	-0.07462446	-0.07404264	0.00058182
9200	65.7670	26.4132	63.7606	9.0	-0.08232338	-0.08263598	-0.00031259
9201	71.2590	35.2642	44.5014	12.0	-0.06592737	-0.06522820	0.00069917
9202	42.9566	40.0125	46.8414	15.0	-0.05355682	-0.05366208	-0.00010526
9203	57.1755	17.9887	56.4431	12.0	-0.06463723	-0.06453111	0.00010613
9204	78.1216	31.8743	53.1002	15.0	-0.05673779	-0.05634265	0.00039515
9205	40.6998	39.2768	52.2589	15.0	-0.05338632	-0.05358853	-0.00020221
9206	48.1520	33.2204	46.9820	9.0	-0.07268145	-0.07272579	-0.00004434
9207	63.5508	22.1479	66.5729	13.0	-0.06290912	-0.06317901	-0.00026989
9208	44.7773	28.0713	53.2841	10.0	-0.06435137	-0.06459808	-0.00024671
9209	62.8109	18.6307	58.8831	12.0	-0.06606916	-0.06589798	0.00017118
9210	56.7839	26.7048	70.5053	13.0	-0.06181821	-0.06244365	-0.00062544
9211	59.2304	52.7340	60.9841	15.0	-0.05504953	-0.05524895	-0.00019942
9212	50.4828	50.6629	60.6197	15.0	-0.05516777	-0.05542063	-0.00025286
9213	61.2973	50.5103	60.7197	13.0	-0.06170763	-0.06193538	-0.00022775
9214	51.8113	23.2064	45.3437	12.0	-0.06248714	-0.06217490	0.00031224
9215	52.8728	25.8672	41.7465	13.0	-0.06045229	-0.06006577	0.00038652
9216	71.2997	44.7293	56.4917	13.0	-0.06565705	-0.06564297	0.00001408
9217	75.4913	37.6571	59.8552	14.0	-0.06228311	-0.06218628	0.00009684
9218	59.3206	53.1803	58.7947	15.0	-0.05510215	-0.05527261	-0.00017046
9219	54.4907	49.4810	62.2151	13.0	-0.06180722	-0.06211557	-0.00030835
9220	39.5839	34.6710	59.2769	15.0	-0.05204978	-0.05234598	-0.00029621
9221	53.3117	39.3349	42.7715	11.0	-0.06831814	-0.06814810	0.00017004
9222	45.5021	30.8169	58.4431	9.0	-0.07084952	-0.07137728	-0.00052776
9223	60.8972	18.4563	48.4498	13.0	-0.06241157	-0.06182893	0.00058264
9224	41.4403	26.0732	52.1117	14.0	-0.05190912	-0.05204663	-0.00013752
9225	77.1122	29.6230	54.2737	14.0	-0.05919461	-0.05875747	0.00043713
9226	46.6384	29.5194	62.0111	10.0	-0.06885148	-0.06949580	-0.00064433
9227	74.4883	36.3425	65.5333	15.0	-0.05810003	-0.05817982	-0.00007979
9228	56.2004	50.7621	53.4890	13.0	-0.06223158	-0.06238343	-0.00015185
9229	42.7680	38.6203	51.4790	13.0	-0.05920347	-0.05942663	-0.00022316
9230	49.7253	35.6413	68.5031	12.0	-0.06543223	-0.06613432	-0.00070209
9231	72.0585	21.6732	53.3837	13.0	-0.06136191	-0.06077975	0.00058216
9232	50.8795	27.3741	45.2131	10.0	-0.06925423	-0.06897773	0.00027650
9233	54.6267	23.8506	67.1198	12.0	-0.06409880	-0.06470190	-0.00060310
9234	76.2959	26.2335	54.9407	14.0	-0.05837253	-0.05792840	0.00044414
9235	48.9014	33.3687	71.4502	15.0	-0.05535651	-0.05588680	-0.00053029
9236	57.0193	18.0652	61.6340	13.0	-0.06047389	-0.06062342	-0.00014953
9237	56.7357	30.1924	67.6655	9.0	-0.07991553	-0.08111856	-0.00120303
9238	50.9601	19.4999	57.5932	12.0	-0.06090581	-0.06106323	-0.00015742
9239	57.3393	27.8159	43.5230	10.0	-0.07710381	-0.07620330	0.00090051
9240	66.5894	41.1419	66.0003	11.0	-0.07265495	-0.07309259	-0.00043764
9241	63.3334	50.6734	51.1777	14.0	-0.05978629	-0.05981408	-0.00002779
9242	47.5263	25.3839	56.1480	9.0	-0.06919760	-0.06954487	-0.00034727
9243	43.9482	33.4184	53.9660	10.0	-0.06677446	-0.06710915	-0.00033469
9244	62.5813	47.0847	62.6713	11.0	-0.07056491	-0.07090208	-0.00033717
9245	64.8803	26.1256	38.3212	15.0	-0.05427447	-0.05368568	0.00058879
9246	59.7527	46.2214	43.8626	14.0	-0.06172269	-0.06159990	0.00012280
9247	48.5278	35.8347	43.3068	12.0	-0.06285605	-0.06278779	0.00006826
9248	44.6797	30.8667	42.0944	15.0	-0.05149097	-0.05143597	0.00005500
9249	47.9561	49.7659	57.5311	15.0	-0.05492290	-0.05515335	-0.00023046
9250	57.2668	20.6303	43.8199	14.0	-0.05916701	-0.05865270	0.00051432
9251	48.4557	44.9338	55.0351	11.0	-0.06965328	-0.06996956	-0.00031627
9252	75.2956	39.2598	58.7309	14.0	-0.06222448	-0.06212168	0.00010279
9253	65.2613	21.5144	68.1289	15.0	-0.05648364	-0.05667941	-0.00019577
9254	53.6877	43.2377	49.3395	9.0	-0.08383840	-0.08399724	-0.00015884
9255	46.6350	38.9911	51.1749	10.0	-0.07298384	-0.07327859	-0.00029476
9256	51.9556	29.3529	67.7471	11.0	-0.06916271	-0.07003081	-0.00086810
9257	73.9367	40.4843	49.2197	14.0	-0.06190324	-0.06155280	0.00035044
9258	45.1302	33.7066	53.0839	9.0	-0.07149850	-0.07184640	-0.00034789
9259	46.9740	36.8742	60.5106	9.0	-0.07818145	-0.07885686	-0.00067541
9260	73.4585	39.8614	44.9440	15.0	-0.05720023	-0.05680810	0.00039213
9261	56.7443	28.6041	40.0867	13.0	-0.06337752	-0.06280654	0.00057098
9262	69.1415	24.9366	44.7745	12.0	-0.06381420	-0.06292342	0.00089079
9263	73.3124	33.1868	67.4312	15.0	-0.05787756	-0.05800243	-0.00012487
9264	60.9581	16.0576	55.2332	14.0	-0.05893440	-0.05867815	0.00025625
9265	53.0000	45.0734	46.5902	12.0	-0.06708183	-0.06712583	-0.00004400
9266	49.3276	27.1912	46.3268	10.0	-0.06762441	-0.06747489	0.00014952
9267	52.9785	32.2098	38.6953	14.0	-0.05752314	-0.05721317	0.00030997
9268	48.7513	43.5865	51.4044	11.0	-0.07128247	-0.07153372	-0.00025126
9269	51.3635	26.0590	67.2897	12.0	-0.06344455	-0.06410760	-0.00066306
9270	47.3169	27.8331	43.4148	13.0	-0.05699225	-0.05686903	0.00012322
9271	47.0231	26.5846	60.5493	10.0	-0.06696265	-0.06749541	-0.00053276
9272	46.9402	29.2952	45.9427	11.0	-0.06287088	-0.06283293	0.00003795
9273	56.1427	46.1823	48.7111	11.0	-0.07330371	-0.07337138	-0.00006767
9274	39.1432	30.6791	57.8165	15.0	-0.05048026	-0.05073364	-0.00025338
9275	70.5376	33.3275	46.2646	10.0	-0.07466650	-0.07368098	0.00098551
9276	66.8197	43.7846	42.4246	15.0	-0.05836347	-0.05807673	0.00028674
9277	53.0681	31.0417	70.0496	12.0	-0.06507861	-0.06585088	-0.00077227
9278	55.5885	39.1148	44.3391	9.0	-0.07948197	-0.07922085	0.00026112
9279	72.8188	42.8068	47.6920	15.0	-0.05910552	-0.05881981	0.00028571
9280	48.0782	46.7357	65.8186	15.0	-0.05422144	-0.05456002	-0.00033858
9281	69.4715	44.3632	52.8309	12.0	-0.07133322	-0.07121945	0.00011378
9282	64.7697	37.2518	68.6698	11.0	-0.07245700	-0.07306480	-0.00060779
9283	44.9338	43.8666	54.8309	13.0	-0.06094148	-0.06121843	-0.00027695
9284	57.1897	29.0821	71.5941	13.0	-0.06175411	-0.06240373	-0.00064962
9285	47.1016	29.8822	40.4504	15.0	-0.05227386	-0.05214065	0.00013321
9286	47.0691	30.4418	44.0979	12.0	-0.06017800	-0.06009963	0.00007838
9287	66.4345	26.2281	70.6731	15.0	-0.05723649	-0.05753704	-0.00030056
9288	49.5899	24.3038	51.5979	9.0	-0.07123592	-0.07127838	-0.00004246
9289	71.1056	40.2823	61.0492	11.0	-0.07323430	-0.07334680	-0.00011250
9290	69.3483	43.7675	58.5628	11.0	-0.07379076	-0.07389805	-0.00010729
9291	55.1312	47.4595	59.0032	10.0	-0.07528864	-0.07563478	-0.00034614
9292	51.2540	23.9411	60.5882	9.0	-0.07299253	-0.07357440	-0.00058187
9293	66.2317	51.4499	54.4338	15.0	-0.05644225	-0.05649452	-0.00005227
9294	61.9494	40.9274	69.1040	12.0	-0.06903909	-0.06960977	-0.00057068
9295	68.7719	32.8969	44.4207	10.0	-0.07407816	-0.07305345	0.00102471
9296	56.6689	33.6432	40.9830	11.0	-0.07017152	-0.06962387	0.00054765
9297	59.7509	37.2596	39.3145	13.0	-0.06303117	-0.06258764	0.00044353
9298	48.4892	33.1250	42.8809	12.0	-0.06184237	-0.06172602	0.00011635
9299	64.2343	46.8370	54.6863	10.0	-0.07694077	-0.07705750	-0.00011674
9300	53.5197	50.2253	64.6479	15.0	-0.05538918	-0.05567980	-0.00029062
9301	43.6071	30.2882	51.2083	11.0	-0.06145091	-0.06164322	-0.00019231
9302	47.7887	39.6987	45.6631	12.0	-0.06394588	-0.06400508	-0.00005919
9303	51.0766	26.2886	39.7464	15.0	-0.05372515	-0.05345103	0.00027412
9304	64.8805	22.2399	40.5318	15.0	-0.05414058	-0.05354429	0.00059629
9305	42.2489	35.3624	55.9780	12.0	-0.06089485	-0.06122785	-0.00033300
9306	52.2087	43.3742	46.6042	11.0	-0.07044760	-0.07049843	-0.00005083
9307	62.2479	47.9526	51.9352	11.0	-0.07187422	-0.07193551	-0.00006129
9308	72.7053	42.3217	59.9519	13.0	-0.06476952	-0.06480300	-0.00003348
9309	61.7006	43.2415	41.2865	14.0	-0.06081341	-0.06055049	0.00026292
9310	63.3056	37.8298	71.1376	13.0	-0.06402526	-0.06455923	-0.00053397
9311	72.5452	21.6201	50.2293	14.0	-0.05796417	-0.05735760	0.00060657
9312	69.3436	25.6591	42.9439	13.0	-0.06004355	-0.05926168	0.00078188
9313	60.5716	32.1361	36.8625	15.0	-0.05605397	-0.05557036	0.00048361
9314	75.5721	24.5803	55.6780	14.0	-0.05803956	-0.05761370	0.00042586
9315	46.4973	20.2835	51.0643	14.0	-0.05344601	-0.05345966	-0.00001365
9316	72.5992	33.0889	43.9973	13.0	-0.06133160	-0.06066057	0.00067103
9317	69.3874	35.8310	45.7880	10.0	-0.07595557	-0.07508464	0.00087094
9318	47.1127	39.1081	47.9445	11.0	-0.06803415	-0.06818487	-0.00015072
9319	68.9889	49.4996	53.4184	15.0	-0.05754273	-0.05753663	0.00000610
9320	64.7473	20.7916	62.9917	12.0	-0.06597575	-0.06602045	-0.00004470
9321	40.8328	27.9345	58.4135	14.0	-0.05254529	-0.05282047	-0.00027518
9322	56.8954	18.5900	66.3974	15.0	-0.05481164	-0.05507336	-0.00026172
9323	47.1696	32.8400	67.4125	13.0	-0.06164026	-0.06225943	-0.00061917
9324	45.3764	36.8291	67.4249	14.0	-0.05717224	-0.05766192	-0.00048968
9325	70.3514	35.8201	66.1958	12.0	-0.06857229	-0.06884335	-0.00027106
9326	61.2577	20.0068	50.1530	11.0	-0.07118286	-0.07042910	0.00075375
9327	50.4752	40.7882	45.3428	11.0	-0.06850370	-0.06851942	-0.00001572
